ACC	LAT_LON
SRR12427300	28.6139 N 77.2090 E
SRR12427301	28.6139 N 77.2090 E
SRR12427302	28.6139 N 77.2090 E
SRR12427303	28.6139 N 77.2090 E
SRR12427304	28.6139 N 77.2090 E
SRR12427305	28.6139 N 77.2090 E
SRR12427306	28.6139 N 77.2090 E
SRR12427307	28.6139 N 77.2090 E
SRR12427308	28.6139 N 77.2090 E
SRR12427309	28.6139 N 77.2090 E
SRR12427310	28.6139 N 77.2090 E
SRR12427311	28.6139 N 77.2090 E
SRR12427312	28.6139 N 77.2090 E
SRR12427313	28.6139 N 77.2090 E
SRR12427314	28.6139 N 77.2090 E
SRR12426884	28.6139 N 77.2090 E
SRR12427316	28.6139 N 77.2090 E
SRR12427317	28.6139 N 77.2090 E
SRR12427318	28.6139 N 77.2090 E
SRR12427319	28.6139 N 77.2090 E
SRR12427320	28.6139 N 77.2090 E
SRR12427321	28.6139 N 77.2090 E
SRR12427322	28.6139 N 77.2090 E
SRR12427323	28.6139 N 77.2090 E
SRR12427324	28.6139 N 77.2090 E
SRR12427325	28.6139 N 77.2090 E
SRR12427326	28.6139 N 77.2090 E
SRR12427327	28.6139 N 77.2090 E
SRR12427328	28.6139 N 77.2090 E
SRR12427329	28.6139 N 77.2090 E
SRR12427330	28.6139 N 77.2090 E
SRR12427331	28.6139 N 77.2090 E
SRR12427332	28.6139 N 77.2090 E
SRR12427333	28.6139 N 77.2090 E
SRR12427334	28.6139 N 77.2090 E
SRR12427335	28.6139 N 77.2090 E
SRR12427336	28.6139 N 77.2090 E
SRR12427337	28.6139 N 77.2090 E
SRR12427338	28.6139 N 77.2090 E
SRR12427339	28.6139 N 77.2090 E
SRR12427340	28.6139 N 77.2090 E
SRR12427341	28.6139 N 77.2090 E
SRR12427342	28.6139 N 77.2090 E
SRR12427454	28.6139 N 77.2090 E
SRR12427344	28.6139 N 77.2090 E
SRR12427345	28.6139 N 77.2090 E
SRR12427346	28.6139 N 77.2090 E
SRR12427347	28.6139 N 77.2090 E
SRR12427348	28.6139 N 77.2090 E
SRR12427349	28.6139 N 77.2090 E
SRR12427350	28.6139 N 77.2090 E
SRR12427351	28.6139 N 77.2090 E
SRR12427352	28.6139 N 77.2090 E
SRR12427353	28.6139 N 77.2090 E
SRR12427354	28.6139 N 77.2090 E
SRR12427355	28.6139 N 77.2090 E
SRR12427356	28.6139 N 77.2090 E
SRR12427357	28.6139 N 77.2090 E
SRR12427358	28.6139 N 77.2090 E
SRR12427359	28.6139 N 77.2090 E
SRR12427360	28.6139 N 77.2090 E
SRR12427361	28.6139 N 77.2090 E
SRR12427362	28.6139 N 77.2090 E
SRR12427363	28.6139 N 77.2090 E
SRR12427364	28.6139 N 77.2090 E
SRR12427365	28.6139 N 77.2090 E
SRR12427366	28.6139 N 77.2090 E
SRR12427367	28.6139 N 77.2090 E
SRR12427368	28.6139 N 77.2090 E
SRR12427369	28.6139 N 77.2090 E
SRR12427370	28.6139 N 77.2090 E
SRR12426775	28.6139 N 77.2090 E
SRR12426777	28.6139 N 77.2090 E
SRR12426778	28.6139 N 77.2090 E
SRR12426779	28.6139 N 77.2090 E
SRR12426780	28.6139 N 77.2090 E
SRR12426781	28.6139 N 77.2090 E
SRR12426782	28.6139 N 77.2090 E
SRR12426783	28.6139 N 77.2090 E
SRR12426784	28.6139 N 77.2090 E
SRR12426785	28.6139 N 77.2090 E
SRR12426786	28.6139 N 77.2090 E
SRR12426787	28.6139 N 77.2090 E
SRR12426788	28.6139 N 77.2090 E
SRR12426789	28.6139 N 77.2090 E
SRR12426790	28.6139 N 77.2090 E
SRR12426791	28.6139 N 77.2090 E
SRR12426792	28.6139 N 77.2090 E
SRR12426793	28.6139 N 77.2090 E
SRR12426794	28.6139 N 77.2090 E
SRR12426795	28.6139 N 77.2090 E
SRR12426796	28.6139 N 77.2090 E
SRR12426797	28.6139 N 77.2090 E
SRR12426798	28.6139 N 77.2090 E
SRR12427004	28.6139 N 77.2090 E
SRR12426800	28.6139 N 77.2090 E
SRR12426801	28.6139 N 77.2090 E
SRR12426802	28.6139 N 77.2090 E
SRR12426803	28.6139 N 77.2090 E
SRR12426804	28.6139 N 77.2090 E
SRR12426805	28.6139 N 77.2090 E
SRR12426806	28.6139 N 77.2090 E
SRR12426807	28.6139 N 77.2090 E
SRR12426808	28.6139 N 77.2090 E
SRR12426809	28.6139 N 77.2090 E
SRR12426810	28.6139 N 77.2090 E
SRR12426811	28.6139 N 77.2090 E
SRR12426812	28.6139 N 77.2090 E
SRR12426813	28.6139 N 77.2090 E
SRR12426814	28.6139 N 77.2090 E
SRR12426815	28.6139 N 77.2090 E
SRR12426816	28.6139 N 77.2090 E
SRR12426817	28.6139 N 77.2090 E
SRR12426818	28.6139 N 77.2090 E
SRR12426819	28.6139 N 77.2090 E
SRR12426820	28.6139 N 77.2090 E
SRR12426821	28.6139 N 77.2090 E
SRR12426822	28.6139 N 77.2090 E
SRR12426823	28.6139 N 77.2090 E
SRR12426824	28.6139 N 77.2090 E
SRR12426825	28.6139 N 77.2090 E
SRR12426826	28.6139 N 77.2090 E
SRR12427426	20.9517 N 85.0985 E
SRR12426828	20.9517 N 85.0985 E
SRR12426829	20.9517 N 85.0985 E
SRR12426830	20.9517 N 85.0985 E
SRR12426831	20.9517 N 85.0985 E
SRR12426832	20.9517 N 85.0985 E
SRR12426833	20.9517 N 85.0985 E
SRR12426834	20.9517 N 85.0985 E
SRR12426835	20.9517 N 85.0985 E
SRR12426836	20.9517 N 85.0985 E
SRR12426837	28.6139 N 77.2090 E
SRR12426839	20.9517 N 85.0985 E
SRR12426840	20.9517 N 85.0985 E
SRR12426841	20.9517 N 85.0985 E
SRR12426842	28.6139 N 77.2090 E
SRR12426843	28.6139 N 77.2090 E
SRR12426844	28.6139 N 77.2090 E
SRR12426845	28.6139 N 77.2090 E
SRR12426846	28.6139 N 77.2090 E
SRR12426847	28.6139 N 77.2090 E
SRR12426848	28.6139 N 77.2090 E
SRR12426849	28.6139 N 77.2090 E
SRR12426850	28.6139 N 77.2090 E
SRR12426851	28.6139 N 77.2090 E
SRR12426852	28.6139 N 77.2090 E
SRR12426853	28.6139 N 77.2090 E
SRR12426854	28.6139 N 77.2090 E
SRR12426827	28.6139 N 77.2090 E
SRR12426856	28.6139 N 77.2090 E
SRR12426857	28.6139 N 77.2090 E
SRR12426858	28.6139 N 77.2090 E
SRR12426859	28.6139 N 77.2090 E
SRR12426860	28.6139 N 77.2090 E
SRR12426861	28.6139 N 77.2090 E
SRR12426862	28.6139 N 77.2090 E
SRR12426863	28.6139 N 77.2090 E
SRR12426864	28.6139 N 77.2090 E
SRR12426865	28.6139 N 77.2090 E
SRR12426866	28.6139 N 77.2090 E
SRR12426867	28.6139 N 77.2090 E
SRR12426868	28.6139 N 77.2090 E
SRR12426869	28.6139 N 77.2090 E
SRR12426870	28.6139 N 77.2090 E
SRR12426871	28.6139 N 77.2090 E
SRR12426872	28.6139 N 77.2090 E
SRR12426873	28.6139 N 77.2090 E
SRR12426874	28.6139 N 77.2090 E
SRR12426875	28.6139 N 77.2090 E
SRR12426876	28.6139 N 77.2090 E
SRR12426877	28.6139 N 77.2090 E
SRR12426878	28.6139 N 77.2090 E
SRR12426879	28.6139 N 77.2090 E
SRR12426880	28.6139 N 77.2090 E
SRR12426881	28.6139 N 77.2090 E
SRR12426882	28.6139 N 77.2090 E
SRR12426883	28.6139 N 77.2090 E
SRR12426885	28.6139 N 77.2090 E
SRR12426886	28.6139 N 77.2090 E
SRR12426887	28.6139 N 77.2090 E
SRR12426888	28.6139 N 77.2090 E
SRR12426889	28.6139 N 77.2090 E
SRR12426890	28.6139 N 77.2090 E
SRR12426891	28.6139 N 77.2090 E
SRR12426892	28.6139 N 77.2090 E
SRR12426893	28.6139 N 77.2090 E
SRR12426894	28.6139 N 77.2090 E
SRR12426895	28.6139 N 77.2090 E
SRR12426896	28.6139 N 77.2090 E
SRR12426897	28.6139 N 77.2090 E
SRR12426898	28.6139 N 77.2090 E
SRR12426899	28.6139 N 77.2090 E
SRR12426900	28.6139 N 77.2090 E
SRR12426901	28.6139 N 77.2090 E
SRR12426902	28.6139 N 77.2090 E
SRR12426903	28.6139 N 77.2090 E
SRR12426904	28.6139 N 77.2090 E
SRR12426905	28.6139 N 77.2090 E
SRR12426906	28.6139 N 77.2090 E
SRR12426907	28.6139 N 77.2090 E
SRR12426908	28.6139 N 77.2090 E
SRR12426909	Not Applicable
SRR12426910	Not Applicable
SRR12426911	Not Applicable
SRR12426912	Not Applicable
SRR12426913	Not Applicable
SRR12426914	Not Applicable
SRR12426915	Not Applicable
SRR12426916	Not Applicable
SRR12426917	28.6139 N 77.2090 E
SRR12426918	Not Applicable
SRR12426919	Not Applicable
SRR12426920	Not Applicable
SRR12426921	Not Applicable
SRR12426922	Not Applicable
SRR12426924	Not Applicable
SRR12426925	Not Applicable
SRR12426926	28.5355 N 77.3910 E
SRR12426927	28.5355 N 77.3910 E
SRR12426928	28.6139 N 77.2090 E
SRR12426929	28.5355 N 77.3910 E
SRR12426930	28.5355 N 77.3910 E
SRR12426931	28.5355 N 77.3910 E
SRR12426932	28.5355 N 77.3910 E
SRR12426933	28.5355 N 77.3910 E
SRR12426934	28.5355 N 77.3910 E
SRR12426935	28.6139 N 77.2090 E
SRR12426936	28.6139 N 77.2090 E
SRR12426937	28.6139 N 77.2090 E
SRR12426938	28.6139 N 77.2090 E
SRR12426939	28.6139 N 77.2090 E
SRR12426940	28.6139 N 77.2090 E
SRR12426941	28.6139 N 77.2090 E
SRR12426942	28.6139 N 77.2090 E
SRR12426943	28.6139 N 77.2090 E
SRR12426944	28.6139 N 77.2090 E
SRR12426945	28.6139 N 77.2090 E
SRR12426946	28.6139 N 77.2090 E
SRR12426947	28.6139 N 77.2090 E
SRR12426948	28.6139 N 77.2090 E
SRR12426949	28.6139 N 77.2090 E
SRR12426950	28.6139 N 77.2090 E
SRR12426951	28.6139 N 77.2090 E
SRR12426952	28.6139 N 77.2090 E
SRR12426953	28.6139 N 77.2090 E
SRR12426954	28.6139 N 77.2090 E
SRR12426955	28.6139 N 77.2090 E
SRR12426956	28.6139 N 77.2090 E
SRR12426957	28.6139 N 77.2090 E
SRR12426958	28.6139 N 77.2090 E
SRR12426959	28.6139 N 77.2090 E
SRR12426960	28.6139 N 77.2090 E
SRR12426961	28.6139 N 77.2090 E
SRR12426962	28.6139 N 77.2090 E
SRR12426963	28.6139 N 77.2090 E
SRR12426964	28.6139 N 77.2090 E
SRR12426965	28.6139 N 77.2090 E
SRR12426966	28.6139 N 77.2090 E
SRR12426967	28.6139 N 77.2090 E
SRR12426968	28.6139 N 77.2090 E
SRR12426969	28.6139 N 77.2090 E
SRR12426970	28.6139 N 77.2090 E
SRR12426971	28.6139 N 77.2090 E
SRR12426972	28.6139 N 77.2090 E
SRR12426973	28.6139 N 77.2090 E
SRR12426974	28.6139 N 77.2090 E
SRR12426975	28.6139 N 77.2090 E
SRR12427175	15.9129 N 79.7400 E
SRR12426977	15.9129 N 79.7400 E
SRR12426978	15.9129 N 79.7400 E
SRR12426979	15.9129 N 79.7400 E
SRR12426980	15.9129 N 79.7400 E
SRR12426981	15.9129 N 79.7400 E
SRR12426982	15.9129 N 79.7400 E
SRR12426983	15.9129 N 79.7400 E
SRR12426984	15.9129 N 79.7400 E
SRR12426985	28.6139 N 77.2090 E
SRR12426986	15.9129 N 79.7400 E
SRR12426987	15.9129 N 79.7400 E
SRR12426988	15.9129 N 79.7400 E
SRR12426989	15.9129 N 79.7400 E
SRR12426990	15.9129 N 79.7400 E
SRR12426991	15.9129 N 79.7400 E
SRR12426992	15.9129 N 79.7400 E
SRR12426993	15.9129 N 79.7400 E
SRR12426994	15.9129 N 79.7400 E
SRR12426995	28.6139 N 77.2090 E
SRR12426996	28.6139 N 77.2090 E
SRR12426997	28.6139 N 77.2090 E
SRR12426998	28.6139 N 77.2090 E
SRR12426999	28.6139 N 77.2090 E
SRR12427000	28.6139 N 77.2090 E
SRR12427001	28.6139 N 77.2090 E
SRR12427002	28.6139 N 77.2090 E
SRR12427003	28.6139 N 77.2090 E
SRR12426976	28.6139 N 77.2090 E
SRR12427005	28.6139 N 77.2090 E
SRR12427006	28.6139 N 77.2090 E
SRR12427007	28.6139 N 77.2090 E
SRR12427008	28.6139 N 77.2090 E
SRR12427009	28.6139 N 77.2090 E
SRR12427010	28.6139 N 77.2090 E
SRR12427011	28.6139 N 77.2090 E
SRR12427012	28.6139 N 77.2090 E
SRR12427013	28.6139 N 77.2090 E
SRR12427014	28.6139 N 77.2090 E
SRR12427015	28.6139 N 77.2090 E
SRR12427016	28.6139 N 77.2090 E
SRR12427017	28.6139 N 77.2090 E
SRR12427018	28.6139 N 77.2090 E
SRR12427019	28.6139 N 77.2090 E
SRR12427020	28.6139 N 77.2090 E
SRR12427021	28.6139 N 77.2090 E
SRR12427022	28.6139 N 77.2090 E
SRR12427023	28.6139 N 77.2090 E
SRR12427024	28.6139 N 77.2090 E
SRR12427025	28.6139 N 77.2090 E
SRR12427026	28.6139 N 77.2090 E
SRR12427027	28.6139 N 77.2090 E
SRR12427028	28.6139 N 77.2090 E
SRR12427029	28.6139 N 77.2090 E
SRR12427030	28.6139 N 77.2090 E
SRR12427031	28.6139 N 77.2090 E
SRR12427032	28.6139 N 77.2090 E
SRR12427033	28.6139 N 77.2090 E
SRR12427034	28.6139 N 77.2090 E
SRR12427035	28.6139 N 77.2090 E
SRR12427036	28.6139 N 77.2090 E
SRR12427037	28.6139 N 77.2090 E
SRR12427038	28.6139 N 77.2090 E
SRR12427039	28.6139 N 77.2090 E
SRR12427040	28.6139 N 77.2090 E
SRR12427041	28.6139 N 77.2090 E
SRR12427042	28.6139 N 77.2090 E
SRR12427043	28.6139 N 77.2090 E
SRR12427044	28.6139 N 77.2090 E
SRR12427045	28.6139 N 77.2090 E
SRR12427046	28.6139 N 77.2090 E
SRR12427047	28.6139 N 77.2090 E
SRR12427048	28.6139 N 77.2090 E
SRR12427049	28.6139 N 77.2090 E
SRR12427050	28.6139 N 77.2090 E
SRR12427051	28.6139 N 77.2090 E
SRR12427052	28.6139 N 77.2090 E
SRR12427053	28.6139 N 77.2090 E
SRR12427054	28.6139 N 77.2090 E
SRR12427055	28.6139 N 77.2090 E
SRR12427056	28.6139 N 77.2090 E
SRR12427057	28.6139 N 77.2090 E
SRR12427058	28.6139 N 77.2090 E
SRR12427059	28.6139 N 77.2090 E
SRR12427060	28.6139 N 77.2090 E
SRR12427061	28.6139 N 77.2090 E
SRR12427062	28.6139 N 77.2090 E
SRR12427063	28.6139 N 77.2090 E
SRR12427064	28.6139 N 77.2090 E
SRR12427065	28.6139 N 77.2090 E
SRR12427066	28.6139 N 77.2090 E
SRR12427067	28.6139 N 77.2090 E
SRR12427068	28.6139 N 77.2090 E
SRR12427069	28.6139 N 77.2090 E
SRR12427070	28.6139 N 77.2090 E
SRR12427071	28.6139 N 77.2090 E
SRR12427072	28.6139 N 77.2090 E
SRR12427073	28.6139 N 77.2090 E
SRR12426469	23.0196825 N 72.5695135 E
SRR12426470	23.0196825 N 72.5695135 E
SRR12426471	23.0196825 N 72.5695135 E
SRR12426472	23.0524557 N 72.600668 E
SRR12426473	23.0524557 N 72.600668 E
SRR12426474	23.0524557 N 72.600668 E
SRR12426475	23.0524557 N 72.600668 E
SRR12426476	23.0524557 N 72.600668 E
SRR12426477	23.4680884 N 73.2900953 E
SRR12426478	23.4680884 N 73.2900953 E
SRR12426479	23.4680884 N 73.2900953 E
SRR12426480	23.4680884 N 73.2900953 E
SRR12426481	23.6085466 N 72.3709482 E
SRR12426482	23.6085466 N 72.3709482 E
SRR12426483	21.1780623 N 72.8180637 E
SRR12426484	23.0524557 N 72.600668 E
SRR12426485	23.0524557 N 72.600668 E
SRR12423056	28.6139 N 77.2090 E
SRR12423619	28.6139 N 77.2090 E
SRR12423620	28.6139 N 77.2090 E
SRR12423621	28.6139 N 77.2090 E
SRR12423622	28.6139 N 77.2090 E
SRR12423623	28.6139 N 77.2090 E
SRR12423624	28.6139 N 77.2090 E
SRR12423625	28.6139 N 77.2090 E
SRR12423626	28.6139 N 77.2090 E
SRR12423627	28.6139 N 77.2090 E
SRR12423628	28.6139 N 77.2090 E
SRR12423629	28.6139 N 77.2090 E
SRR12423630	28.6139 N 77.2090 E
SRR12423631	28.6139 N 77.2090 E
SRR12423632	28.6139 N 77.2090 E
SRR12423633	28.6139 N 77.2090 E
SRR12423634	28.6139 N 77.2090 E
SRR12423635	28.6139 N 77.2090 E
SRR12423636	28.6139 N 77.2090 E
SRR12423637	28.6139 N 77.2090 E
SRR12423638	28.6139 N 77.2090 E
SRR12423639	28.6139 N 77.2090 E
SRR12423640	28.6139 N 77.2090 E
SRR12423641	28.6139 N 77.2090 E
SRR12423642	28.6139 N 77.2090 E
SRR12423643	28.6139 N 77.2090 E
SRR12423644	28.6139 N 77.2090 E
SRR12423645	28.6139 N 77.2090 E
SRR12423028	20.9517 N 85.0985 E
SRR12423647	20.9517 N 85.0985 E
SRR12423648	20.9517 N 85.0985 E
SRR12423649	20.9517 N 85.0985 E
SRR12423650	20.9517 N 85.0985 E
SRR12423651	28.6139 N 77.2090 E
SRR12423652	20.9517 N 85.0985 E
SRR12423653	20.9517 N 85.0985 E
SRR12423654	20.9517 N 85.0985 E
SRR12423655	20.9517 N 85.0985 E
SRR12423656	20.9517 N 85.0985 E
SRR12423657	20.9517 N 85.0985 E
SRR12423658	20.9517 N 85.0985 E
SRR12423659	20.9517 N 85.0985 E
SRR12423660	20.9517 N 85.0985 E
SRR12423661	20.9517 N 85.0985 E
SRR12423662	28.6139 N 77.2090 E
SRR12423663	20.9517 N 85.0985 E
SRR12423664	20.9517 N 85.0985 E
SRR12423665	20.9517 N 85.0985 E
SRR12423666	20.9517 N 85.0985 E
SRR12423667	20.9517 N 85.0985 E
SRR12423668	20.9517 N 85.0985 E
SRR12423669	20.9517 N 85.0985 E
SRR12423670	20.9517 N 85.0985 E
SRR12423671	20.9517 N 85.0985 E
SRR12423672	20.9517 N 85.0985 E
SRR12423673	28.6139 N 77.2090 E
SRR12423674	28.6139 N 77.2090 E
SRR12423676	28.6139 N 77.2090 E
SRR12423677	28.6139 N 77.2090 E
SRR12423678	28.6139 N 77.2090 E
SRR12423679	28.6139 N 77.2090 E
SRR12423680	28.6139 N 77.2090 E
SRR12423681	28.6139 N 77.2090 E
SRR12423682	28.6139 N 77.2090 E
SRR12423646	28.6139 N 77.2090 E
SRR12423684	28.6139 N 77.2090 E
SRR12423685	28.6139 N 77.2090 E
SRR12423686	28.6139 N 77.2090 E
SRR12423687	28.6139 N 77.2090 E
SRR12423688	28.6139 N 77.2090 E
SRR12423689	28.6139 N 77.2090 E
SRR12423690	28.6139 N 77.2090 E
SRR12423691	28.6139 N 77.2090 E
SRR12423692	28.6139 N 77.2090 E
SRR12423693	28.6139 N 77.2090 E
SRR12423694	28.6139 N 77.2090 E
SRR12423695	28.6139 N 77.2090 E
SRR12423696	28.6139 N 77.2090 E
SRR12423697	28.6139 N 77.2090 E
SRR12423698	28.6139 N 77.2090 E
SRR12423699	28.6139 N 77.2090 E
SRR12423700	28.6139 N 77.2090 E
SRR12423701	28.6139 N 77.2090 E
SRR12423702	28.6139 N 77.2090 E
SRR12423703	28.6139 N 77.2090 E
SRR12423704	28.6139 N 77.2090 E
SRR12423705	28.6139 N 77.2090 E
SRR12423706	28.6139 N 77.2090 E
SRR12423707	28.6139 N 77.2090 E
SRR12423708	28.6139 N 77.2090 E
SRR12423709	28.6139 N 77.2090 E
SRR12423710	28.6139 N 77.2090 E
SRR12423322	15.9129 N 79.7400 E
SRR12423712	15.9129 N 79.7400 E
SRR12423713	15.9129 N 79.7400 E
SRR12423714	15.9129 N 79.7400 E
SRR12423715	15.9129 N 79.7400 E
SRR12423716	15.9129 N 79.7400 E
SRR12423717	15.9129 N 79.7400 E
SRR12423718	15.9129 N 79.7400 E
SRR12423719	15.9129 N 79.7400 E
SRR12423720	15.9129 N 79.7400 E
SRR12423721	28.6139 N 77.2090 E
SRR12423722	15.9129 N 79.7400 E
SRR12423723	15.9129 N 79.7400 E
SRR12423724	15.9129 N 79.7400 E
SRR12423725	15.9129 N 79.7400 E
SRR12423726	15.9129 N 79.7400 E
SRR12423727	15.9129 N 79.7400 E
SRR12423728	15.9129 N 79.7400 E
SRR12423729	15.9129 N 79.7400 E
SRR12423730	15.9129 N 79.7400 E
SRR12423731	15.9129 N 79.7400 E
SRR12423732	28.6139 N 77.2090 E
SRR12423733	15.9129 N 79.7400 E
SRR12423734	15.9129 N 79.7400 E
SRR12423735	15.9129 N 79.7400 E
SRR12423736	15.9129 N 79.7400 E
SRR12423737	15.9129 N 79.7400 E
SRR12423738	15.9129 N 79.7400 E
SRR12423280	28.6139 N 77.2090 E
SRR12423740	28.6139 N 77.2090 E
SRR12423741	28.6139 N 77.2090 E
SRR12423742	28.6139 N 77.2090 E
SRR12423743	28.6139 N 77.2090 E
SRR12423744	28.6139 N 77.2090 E
SRR12423745	28.6139 N 77.2090 E
SRR12423746	28.6139 N 77.2090 E
SRR12423747	28.6139 N 77.2090 E
SRR12423748	28.6139 N 77.2090 E
SRR12423749	28.6139 N 77.2090 E
SRR12423750	28.6139 N 77.2090 E
SRR12423751	28.6139 N 77.2090 E
SRR12423752	28.6139 N 77.2090 E
SRR12423753	28.6139 N 77.2090 E
SRR12423754	28.6139 N 77.2090 E
SRR12423755	28.6139 N 77.2090 E
SRR12423756	28.6139 N 77.2090 E
SRR12423757	28.6139 N 77.2090 E
SRR12423758	28.6139 N 77.2090 E
SRR12423759	28.6139 N 77.2090 E
SRR12423760	28.6139 N 77.2090 E
SRR12423761	28.6139 N 77.2090 E
SRR12423762	28.6139 N 77.2090 E
SRR12423763	28.6139 N 77.2090 E
SRR12423764	28.6139 N 77.2090 E
SRR12423765	28.6139 N 77.2090 E
SRR12423766	28.6139 N 77.2090 E
SRR12423476	28.6139 N 77.2090 E
SRR12423768	20.9517 N 85.0985 E
SRR12423769	20.9517 N 85.0985 E
SRR12423770	20.9517 N 85.0985 E
SRR12423771	20.9517 N 85.0985 E
SRR12423772	20.9517 N 85.0985 E
SRR12423773	20.9517 N 85.0985 E
SRR12423774	20.9517 N 85.0985 E
SRR12423775	20.9517 N 85.0985 E
SRR12423776	20.9517 N 85.0985 E
SRR12423777	20.9517 N 85.0985 E
SRR12423778	28.6139 N 77.2090 E
SRR12423779	20.9517 N 85.0985 E
SRR12423780	20.9517 N 85.0985 E
SRR12423781	20.9517 N 85.0985 E
SRR12423782	20.9517 N 85.0985 E
SRR12423783	20.9517 N 85.0985 E
SRR12423784	20.9517 N 85.0985 E
SRR12423785	20.9517 N 85.0985 E
SRR12423786	20.9517 N 85.0985 E
SRR12423787	20.9517 N 85.0985 E
SRR12423788	20.9517 N 85.0985 E
SRR12423789	28.6139 N 77.2090 E
SRR12423790	20.9517 N 85.0985 E
SRR12423791	20.9517 N 85.0985 E
SRR12423025	20.9517 N 85.0985 E
SRR12423323	28.6139 N 77.2090 E
SRR12423324	28.6139 N 77.2090 E
SRR12423325	28.6139 N 77.2090 E
SRR12423326	28.6139 N 77.2090 E
SRR12423327	28.6139 N 77.2090 E
SRR12423328	28.6139 N 77.2090 E
SRR12423329	28.6139 N 77.2090 E
SRR12423330	28.6139 N 77.2090 E
SRR12423331	28.6139 N 77.2090 E
SRR12423332	28.6139 N 77.2090 E
SRR12423333	28.6139 N 77.2090 E
SRR12423334	28.6139 N 77.2090 E
SRR12423335	28.6139 N 77.2090 E
SRR12423532	28.6139 N 77.2090 E
SRR12423337	28.6139 N 77.2090 E
SRR12423338	28.6139 N 77.2090 E
SRR12423339	28.6139 N 77.2090 E
SRR12423340	28.6139 N 77.2090 E
SRR12423341	28.6139 N 77.2090 E
SRR12423342	28.6139 N 77.2090 E
SRR12423343	28.6139 N 77.2090 E
SRR12423344	28.6139 N 77.2090 E
SRR12423345	28.6139 N 77.2090 E
SRR12423346	28.6139 N 77.2090 E
SRR12423347	28.6139 N 77.2090 E
SRR12423348	28.6139 N 77.2090 E
SRR12423349	28.6139 N 77.2090 E
SRR12423350	28.6139 N 77.2090 E
SRR12423351	28.6139 N 77.2090 E
SRR12423352	28.6139 N 77.2090 E
SRR12423353	28.6139 N 77.2090 E
SRR12423354	28.6139 N 77.2090 E
SRR12423355	28.6139 N 77.2090 E
SRR12423356	28.6139 N 77.2090 E
SRR12423357	28.6139 N 77.2090 E
SRR12423358	28.6139 N 77.2090 E
SRR12423359	28.6139 N 77.2090 E
SRR12423360	28.6139 N 77.2090 E
SRR12423361	28.6139 N 77.2090 E
SRR12423362	28.6139 N 77.2090 E
SRR12423363	28.6139 N 77.2090 E
SRR12423420	28.6139 N 77.2090 E
SRR12423365	28.6139 N 77.2090 E
SRR12423366	28.6139 N 77.2090 E
SRR12423367	28.6139 N 77.2090 E
SRR12423368	28.6139 N 77.2090 E
SRR12423369	28.6139 N 77.2090 E
