ACC	GENDER
SRR12895497	male
SRR12895498	male
SRR12895499	male
SRR12895500	male
SRR12895501	female
SRR12895502	female
SRR12895503	female
SRR12895504	female
SRR12895505	male
SRR12895506	male
SRR12895507	male
SRR12895508	male
SRR12895510	female
SRR12895511	female
SRR12895512	female
SRR12895513	female
SRR12895514	male
SRR12895515	female
SRR12895516	female
SRR12895517	female
SRR12895518	male
SRR12895519	female
SRR12895521	male
SRR12895522	female
SRR12895523	female
SRR12895525	male
SRR12895527	male
SRR12895528	female
SRR12895529	male
SRR12895530	female
SRR12895531	female
SRR12895532	female
SRR12895533	male
SRR12895534	male
SRR12895535	female
SRR12895536	male
SRR12895537	male
SRR12895538	female
SRR12895540	male
SRR12895541	female
SRR12895542	male
SRR12895543	male
SRR12895544	female
SRR12895545	male
SRR12895546	female
SRR12895547	male
SRR12895548	male
SRR12895549	male
SRR12895550	female
SRR12895551	male
SRR12895552	male
SRR12895553	female
SRR12895554	female
SRR12895065	male
SRR12895067	female
SRR12895068	female
SRR12895069	female
SRR12895072	female
SRR12895073	female
SRR12895074	male
SRR12895075	female
SRR12895076	male
SRR12895077	female
SRR12895079	female
SRR12895080	male
SRR12895081	male
SRR12895082	female
SRR12895083	male
SRR12895084	female
SRR12895085	female
SRR12895086	female
SRR12895088	female
SRR12895089	female
SRR12895090	male
SRR12895091	female
SRR12895092	male
SRR12895093	female
SRR12895094	male
SRR12895095	female
SRR12895096	female
SRR12895097	female
SRR12895098	female
SRR12895099	male
SRR12895100	male
SRR12895101	male
SRR12895102	male
SRR12895103	male
SRR12895104	male
SRR12895105	female
SRR12895106	female
SRR12895107	male
SRR12895108	female
SRR12895110	female
SRR12895111	female
SRR12895113	female
SRR12895114	female
SRR12895115	female
SRR12895116	female
SRR12895117	male
SRR12895118	male
SRR12895119	male
SRR12895120	female
SRR12895121	female
SRR12895122	female
SRR12895123	female
SRR12895124	male
SRR12895125	male
SRR12895126	female
SRR12895127	female
SRR12895128	female
SRR12895129	male
SRR12895130	female
SRR12895131	male
SRR12895132	male
SRR12895133	female
SRR12895134	male
SRR12895135	female
SRR12895136	female
SRR12895137	male
SRR12895138	female
SRR12895139	male
SRR12895140	male
SRR12895141	female
SRR12895142	female
SRR12895143	male
SRR12895144	male
SRR12895145	female
SRR12895146	male
SRR12895147	female
SRR12895149	male
SRR12895150	female
SRR12895151	male
SRR12895152	female
SRR12895153	male
SRR12895154	male
SRR12895155	female
SRR12895157	female
SRR12895158	male
SRR12895159	female
SRR12895160	male
SRR12895162	male
SRR12895163	female
SRR12895164	male
SRR12895165	female
SRR12895166	male
SRR12895167	male
SRR12895168	male
SRR12895169	female
SRR12895170	male
SRR12895171	female
SRR12895172	female
SRR12895173	female
SRR12895174	male
SRR12895175	male
SRR12895176	male
SRR12895177	female
SRR12895178	female
SRR12895179	male
SRR12895180	female
SRR12895181	female
SRR12895182	male
SRR12895183	female
SRR12895184	female
SRR12895185	male
SRR12895186	male
SRR12895187	female
SRR12895188	male
SRR12895190	female
SRR12895191	male
SRR12895193	male
SRR12895194	female
SRR12895195	male
SRR12895196	male
SRR12895197	female
SRR12895199	female
SRR12895200	female
SRR12895201	male
SRR12895202	male
SRR12895204	female
SRR12895205	male
SRR12895206	female
SRR12895207	male
SRR12895208	male
SRR12895209	female
SRR12895210	male
SRR12895211	female
SRR12895212	female
SRR12895213	male
SRR12895214	male
SRR12895215	male
SRR12895216	female
SRR12895217	male
SRR12895218	female
SRR12895219	female
SRR12895220	female
SRR12895222	female
SRR12895223	male
SRR12895224	female
SRR12895225	female
SRR12895226	female
SRR12895227	female
SRR12895228	female
SRR12895229	male
SRR12895230	female
SRR12895231	female
SRR12895232	male
SRR12895233	female
SRR12895234	male
SRR12895235	male
SRR12895237	female
SRR12895238	female
SRR12895239	female
SRR12895240	female
SRR12895241	female
SRR12895242	female
SRR12895244	female
SRR12895245	male
SRR12895246	male
SRR12895247	female
SRR12895248	male
SRR12895249	female
SRR12895250	male
SRR12895251	female
SRR12895252	male
SRR12895254	female
SRR12895255	female
SRR12895256	female
SRR12895257	male
SRR12895258	female
SRR12895259	female
SRR12895261	male
SRR12895262	female
SRR12895264	female
SRR12895265	male
SRR12895266	female
SRR12895267	female
SRR12895268	female
SRR12895270	male
SRR12895271	female
SRR12895272	female
SRR12895273	male
SRR12895274	female
SRR12895275	female
SRR12895276	male
SRR12895278	female
SRR12895279	female
SRR12895280	male
SRR12895281	male
SRR12895282	male
SRR12895283	male
SRR12895284	male
SRR12895285	male
SRR12895286	female
SRR12895287	male
SRR12895288	female
SRR12895289	female
SRR12895290	female
SRR12895291	male
SRR12895292	female
SRR12895293	male
SRR12895294	female
SRR12895295	male
SRR12895296	male
SRR12895297	male
SRR12895298	male
SRR12895299	male
SRR12895300	male
SRR12895301	male
SRR12895302	female
SRR12895303	male
SRR12895304	female
SRR12895306	female
SRR12895307	female
SRR12895308	female
SRR12895309	male
SRR12895310	female
SRR12895311	female
SRR12895312	male
SRR12895314	female
SRR12895315	male
SRR12895316	female
SRR12895317	male
SRR12895318	male
SRR12895319	female
SRR12894810	female
SRR12894811	male
SRR12894812	female
SRR12894813	female
SRR12894814	male
SRR12894815	female
SRR12894816	male
SRR12894817	male
SRR12894818	male
SRR12894819	female
SRR12894820	male
SRR12894821	female
SRR12894822	female
SRR12894823	female
SRR12894824	male
SRR12894825	female
SRR12894826	male
SRR12894827	male
SRR12894829	female
SRR12894830	male
SRR12894831	male
SRR12894832	male
SRR12894833	male
SRR12894834	female
SRR12894835	male
SRR12894836	male
SRR12894837	male
SRR12894838	male
SRR12894839	male
SRR12894840	male
SRR12894841	female
SRR12894842	male
SRR12894843	female
SRR12894844	female
SRR12894845	male
SRR12894846	female
SRR12894847	female
SRR12894848	male
SRR12894849	male
SRR12894850	male
SRR12894851	male
SRR12894852	female
SRR12894853	male
SRR12894855	female
SRR12894856	female
SRR12894857	male
SRR12894858	male
SRR12894859	female
SRR12894860	female
SRR12894862	male
SRR12894863	male
SRR12894864	female
SRR12894865	male
SRR12894866	female
SRR12894867	female
SRR12894868	female
SRR12894869	male
SRR12894870	male
SRR12894871	female
SRR12894872	female
SRR12894873	female
SRR12894874	male
SRR12894875	female
SRR12894876	female
SRR12894877	female
SRR12894878	female
SRR12894879	female
SRR12894880	male
SRR12894881	male
SRR12894884	male
SRR12894885	male
SRR12894886	male
SRR12894887	male
SRR12894888	female
SRR12894889	male
SRR12894890	female
SRR12894892	male
SRR12894893	male
SRR12894894	female
SRR12894895	male
SRR12894896	male
SRR12894898	female
SRR12894899	female
SRR12894900	female
SRR12894901	male
SRR12894902	male
SRR12894903	male
SRR12894904	male
SRR12894905	male
SRR12894906	female
SRR12894907	male
SRR12894908	male
SRR12894909	female
SRR12894911	male
SRR12894912	female
SRR12894913	male
SRR12894914	male
SRR12894915	male
SRR12894916	female
SRR12894917	female
SRR12894918	female
SRR12894919	female
SRR12894920	female
SRR12894921	female
SRR12894922	male
SRR12894923	female
SRR12894924	male
SRR12894926	female
SRR12894927	male
SRR12894928	male
SRR12894929	female
SRR12894930	male
SRR12894931	female
SRR12894932	male
SRR12894934	male
SRR12894935	female
SRR12894936	male
SRR12894937	male
SRR12894938	female
SRR12894939	male
SRR12894940	male
SRR12894941	female
SRR12894942	female
SRR12894943	female
SRR12894944	female
SRR12894945	female
SRR12894946	female
SRR12894947	female
SRR12894948	male
SRR12894949	male
SRR12894950	female
SRR12894951	female
SRR12894952	male
SRR12894953	male
SRR12894955	male
SRR12894956	male
SRR12894957	female
SRR12894958	female
SRR12894960	female
SRR12894961	female
SRR12894962	female
SRR12894963	female
SRR12894964	female
SRR12894965	female
SRR12894966	male
SRR12894967	male
SRR12894968	female
SRR12894969	female
SRR12894970	male
SRR12894971	female
SRR12894972	male
SRR12894973	male
SRR12894974	female
SRR12894976	female
SRR12894977	female
SRR12894978	female
SRR12894979	female
SRR12894980	female
SRR12894981	male
SRR12894982	male
SRR12894983	male
SRR12894984	male
SRR12894986	female
SRR12894987	female
SRR12894988	male
SRR12894989	female
SRR12894991	female
SRR12894992	male
SRR12894993	male
SRR12894994	male
SRR12894995	male
SRR12894996	male
SRR12894997	female
SRR12894998	female
SRR12894999	female
SRR12895000	male
SRR12895001	male
SRR12895002	female
SRR12895003	female
SRR12895005	female
SRR12895007	female
SRR12895008	female
SRR12895009	female
SRR12895010	male
SRR12895012	female
SRR12895013	male
SRR12895014	female
SRR12895015	male
SRR12895016	female
SRR12895017	male
SRR12895018	female
SRR12895019	female
SRR12895020	female
SRR12895021	male
SRR12895022	male
SRR12895023	female
SRR12895024	male
SRR12895025	male
SRR12895026	female
SRR12895027	male
SRR12895028	female
SRR12895029	male
SRR12895030	male
SRR12895031	female
SRR12895032	female
SRR12895033	male
SRR12895034	female
SRR12895035	female
SRR12895036	female
SRR12895037	female
SRR12895038	female
SRR12895040	female
SRR12895041	male
SRR12895042	male
SRR12895043	female
SRR12895044	male
SRR12895045	female
SRR12895046	female
SRR12895047	male
SRR12895048	female
SRR12895049	male
SRR12895050	female
SRR12895051	female
SRR12895052	female
SRR12895053	female
SRR12895054	female
SRR12895055	female
SRR12895056	male
SRR12895057	male
SRR12895059	female
SRR12895061	male
SRR12895062	female
SRR12895063	male
SRR12895064	female
SRR12894555	female
SRR12894556	female
SRR12894557	male
SRR12894558	female
SRR12894559	female
SRR12894560	male
SRR12894561	female
SRR12894562	male
SRR12894563	male
SRR12894564	male
SRR12894565	male
SRR12894566	female
SRR12894567	female
SRR12894568	male
SRR12894569	male
SRR12894570	female
SRR12894571	female
SRR12894572	female
SRR12894573	male
SRR12894574	female
SRR12894575	female
SRR12894576	female
SRR12894578	female
SRR12894579	female
SRR12894580	male
SRR12894581	male
SRR12894582	female
SRR12894583	male
SRR12894584	male
SRR12894585	female
SRR12894587	female
SRR12894588	male
SRR12894589	male
SRR12894590	female
SRR12894591	male
SRR12894592	female
SRR12894593	female
SRR12894594	male
SRR12894595	female
SRR12894596	male
SRR12894597	male
SRR12894599	female
SRR12894600	female
SRR12894601	male
SRR12894602	female
SRR12894603	male
SRR12894604	female
SRR12894605	male
SRR12894606	male
SRR12894607	male
SRR12894608	female
SRR12894610	female
SRR12894611	male
SRR12894612	male
SRR12894613	male
SRR12894614	female
SRR12894615	male
SRR12894616	male
SRR12894618	female
SRR12894619	male
SRR12894620	male
SRR12894621	female
SRR12894622	male
SRR12894623	male
SRR12894624	male
SRR12894625	female
SRR12894626	male
SRR12894627	male
SRR12894628	female
SRR12894629	female
SRR12894630	female
SRR12894631	male
SRR12894632	male
SRR12894633	female
SRR12894634	female
SRR12894635	female
SRR12894636	male
SRR12894637	female
SRR12894638	male
SRR12894639	female
SRR12894640	male
SRR12894641	female
SRR12894642	female
SRR12894643	male
SRR12894644	male
SRR12894645	male
SRR12894646	female
SRR12894647	male
SRR12894648	male
SRR12894649	male
SRR12894650	male
SRR12894652	female
SRR12894653	male
SRR12894654	male
SRR12894655	female
SRR12894656	male
SRR12894657	male
SRR12894658	male
SRR12894659	female
SRR12894660	male
SRR12894661	male
SRR12894662	female
SRR12894663	female
SRR12894664	female
SRR12894665	male
SRR12894666	male
SRR12894667	male
SRR12894668	male
SRR12894670	male
SRR12894671	female
SRR12894672	female
SRR12894673	male
SRR12894674	male
SRR12894675	female
SRR12894676	male
SRR12894677	male
SRR12894678	male
SRR12894679	male
SRR12894680	male
SRR12894681	male
SRR12894682	male
SRR12894684	male
SRR12894685	male
SRR12894686	male
SRR12894687	male
SRR12894688	male
SRR12894689	female
SRR12894690	female
SRR12894691	male
SRR12894692	male
SRR12894693	female
SRR12894694	female
SRR12894695	female
SRR12894696	female
SRR12894697	male
SRR12894698	female
SRR12894699	female
SRR12894700	female
SRR12894701	female
SRR12894702	female
SRR12894703	female
SRR12894704	female
SRR12894705	male
SRR12894706	female
SRR12894708	male
SRR12894709	male
SRR12894710	female
SRR12894711	female
SRR12894714	male
SRR12894715	male
SRR12894716	male
SRR12894717	female
SRR12894718	female
SRR12894719	female
SRR12894720	female
SRR12894721	female
SRR12894722	female
SRR12894723	male
SRR12894724	male
SRR12894725	female
SRR12894726	male
SRR12894727	male
SRR12894728	male
SRR12894729	female
SRR12894730	female
SRR12894731	female
SRR12894732	female
SRR12894733	male
SRR12894735	male
SRR12894736	male
SRR12894737	female
SRR12894738	male
SRR12894739	female
SRR12894740	female
SRR12894741	female
SRR12894742	male
SRR12894743	female
SRR12894744	female
SRR12894745	female
SRR12894746	female
SRR12894747	female
SRR12894748	female
SRR12894749	female
SRR12894750	male
SRR12894751	female
SRR12894752	male
SRR12894753	female
SRR12894754	male
SRR12894756	male
SRR12894757	female
SRR12894758	male
SRR12894759	male
SRR12894760	male
SRR12894761	female
SRR12894762	female
SRR12894763	female
SRR12894764	female
SRR12894765	male
SRR12894766	female
SRR12894767	female
SRR12894768	female
SRR12894769	male
SRR12894770	male
SRR12894771	female
SRR12894772	male
SRR12894773	female
SRR12894774	female
SRR12894775	male
SRR12894776	male
SRR12894777	male
SRR12894778	female
SRR12894779	male
SRR12894780	female
SRR12894781	female
SRR12894782	female
SRR12894783	male
SRR12894784	male
SRR12894785	female
SRR12894786	male
SRR12894787	male
SRR12894788	female
SRR12894789	male
SRR12894790	female
SRR12894791	female
SRR12894792	female
SRR12894793	female
SRR12894794	female
SRR12894795	female
SRR12894796	male
SRR12894797	female
SRR12894798	female
SRR12894799	male
SRR12894801	female
SRR12894802	male
SRR12894803	male
SRR12894804	male
SRR12894805	female
SRR12894806	female
SRR12894807	female
SRR12894808	male
SRR12894809	male
SRR12894321	female
SRR12894323	male
SRR12894324	female
SRR12894327	female
SRR12894328	female
SRR12894329	female
SRR12894332	male
SRR12894333	male
SRR12894334	female
SRR12894335	female
SRR12894336	female
SRR12894337	male
SRR12894338	female
SRR12894339	male
SRR12894341	female
SRR12894342	female
SRR12894343	male
SRR12894345	male
SRR12894346	female
SRR12894347	male
SRR12894348	male
SRR12894349	female
SRR12894350	male
SRR12894351	male
SRR12894352	male
SRR12894354	male
SRR12894355	male
SRR12894356	male
SRR12894357	female
SRR12894358	female
SRR12894359	male
SRR12894360	female
SRR12894361	female
SRR12894362	male
SRR12894363	female
SRR12894364	male
SRR12894365	female
SRR12894366	female
SRR12894367	male
SRR12894368	female
SRR12894369	female
SRR12894371	female
SRR12894372	male
SRR12894373	male
SRR12894374	male
SRR12894375	male
SRR12894376	female
SRR12894377	female
SRR12894378	female
SRR12894379	female
SRR12894380	female
SRR12894381	male
SRR12894382	male
SRR12894383	male
SRR12894384	female
SRR12894385	female
SRR12894386	female
SRR12894388	male
SRR12894389	female
SRR12894390	male
SRR12894391	male
SRR12894392	male
SRR12894393	female
SRR12894394	female
SRR12894396	female
SRR12894397	male
SRR12894398	female
SRR12894399	male
SRR12894401	female
SRR12894402	female
SRR12894403	female
SRR12894405	male
SRR12894406	male
SRR12894407	male
SRR12894408	male
SRR12894409	male
SRR12894410	female
SRR12894411	female
SRR12894413	female
SRR12894415	female
SRR12894417	male
SRR12894418	female
SRR12894419	male
SRR12894420	male
SRR12894421	female
SRR12894422	female
SRR12894423	female
SRR12894424	female
SRR12894426	female
SRR12894427	female
SRR12894429	female
SRR12894430	male
SRR12894431	female
SRR12894432	female
SRR12894433	female
SRR12894434	male
SRR12894435	female
SRR12894436	female
SRR12894438	male
SRR12894439	male
SRR12894440	male
SRR12894441	male
SRR12894442	female
SRR12894444	female
SRR12894445	male
SRR12894446	male
SRR12894448	female
SRR12894449	female
SRR12894450	male
SRR12894451	female
SRR12894452	female
SRR12894453	female
SRR12894454	male
SRR12894455	male
SRR12894456	female
SRR12894457	male
SRR12894458	male
SRR12894459	male
SRR12894460	female
SRR12894461	female
SRR12894463	male
SRR12894464	male
SRR12894465	female
SRR12894467	male
SRR12894468	male
SRR12894470	male
SRR12894471	male
SRR12894472	male
SRR12894473	male
SRR12894474	male
SRR12894475	female
SRR12894476	male
SRR12894477	female
SRR12894478	female
SRR12894479	female
SRR12894480	male
SRR12894481	female
SRR12894482	male
SRR12894483	male
SRR12894484	female
SRR12894485	male
SRR12894486	female
SRR12894487	female
SRR12894489	male
SRR12894490	male
SRR12894491	male
SRR12894492	male
SRR12894493	female
SRR12894494	male
SRR12894495	male
SRR12894496	female
SRR12894497	female
SRR12894499	male
SRR12894500	male
SRR12894501	male
SRR12894502	female
SRR12894503	female
SRR12894504	male
SRR12894505	male
SRR12894506	female
SRR12894507	male
SRR12894508	male
SRR12894509	male
SRR12894510	female
SRR12894511	female
SRR12894512	male
SRR12894513	female
SRR12894514	male
SRR12894515	female
SRR12894516	male
SRR12894517	male
SRR12894518	male
SRR12894519	male
SRR12894520	male
SRR12894521	female
SRR12894522	female
SRR12894523	female
SRR12894524	female
SRR12894525	female
SRR12894526	female
SRR12894527	male
SRR12894528	female
