ACC	AGE
SRR14401668	61
SRR14401669	41
SRR14401670	26
SRR14401671	21
SRR14401672	41
SRR14401673	25
SRR14401674	32
SRR14401675	23
SRR14401676	34
SRR14401677	80
SRR14401678	47
SRR14401679	17
SRR14401680	47
SRR14401681	73
SRR14401682	27
SRR14401683	21
SRR14401684	16
SRR14401685	40
SRR14401686	29
SRR14401687	38
SRR14401688	30
SRR14401689	19
SRR14401690	33
SRR14401691	43
SRR14401692	63
SRR14401693	19
SRR14401694	11
SRR14401695	52
SRR14401696	3
SRR14401697	24
SRR14401698	36
SRR14401699	21
SRR14401700	18
SRR14401701	36
SRR14401702	48
SRR14401703	55
SRR14401704	47
SRR14401705	53
SRR14401706	23
SRR14401707	37
SRR14401708	26
SRR14401709	46
SRR14401710	55
SRR14401711	53
SRR14401712	60
SRR14401713	31
SRR14401714	38
SRR14401715	15
SRR14401716	49
SRR14401717	27
SRR14401718	52
SRR14401719	34
SRR14401720	23
SRR14401721	20
SRR14401722	53
SRR14401723	55
SRR14401724	36
SRR14401725	43
SRR14401726	31
SRR14401727	16
SRR14401728	61
SRR14401729	49
SRR14401730	33
SRR14401731	60
SRR14401732	15
SRR14401733	36
SRR14401734	62
SRR14401735	37
SRR14401736	61
SRR14401737	12
SRR14401738	55
SRR14401739	29
SRR14401740	63
SRR14401741	19
SRR14401742	60
SRR14401743	21
SRR14401744	19
SRR14401745	44
SRR14401746	36
SRR14401747	62
SRR14401748	21
SRR14401749	93
SRR14401750	21
SRR14401751	73
SRR14401752	62
SRR14401753	59
SRR14401754	49
SRR14401755	22
SRR14401756	14
SRR14401757	65
SRR14401758	23
SRR14401759	53
SRR14401760	20
SRR14401761	32
SRR14401762	49
SRR14401763	65
SRR14401764	10
SRR14401765	24
SRR14401766	10
SRR14401767	14
SRR14401768	30
SRR14401769	17
SRR14401770	37
SRR14401771	51
SRR14401772	42
SRR14401773	15
SRR14401774	20
SRR14401775	63
SRR14401776	59
SRR14401777	62
SRR14401778	19
SRR14401779	25
SRR14401780	19
SRR14401781	26
SRR14401782	25
SRR14401783	64
SRR14401784	51
SRR14401785	72
SRR14401786	62
SRR14401787	38
SRR14401788	43
SRR14401789	38
SRR14401790	72
SRR14401791	43
SRR14401792	68
SRR14401793	22
SRR14401794	57
SRR14401795	37
SRR14401796	69
SRR14401797	47
SRR14401798	33
SRR14401799	41
SRR14401800	29
SRR14401801	23
SRR14401802	37
SRR14401803	26
SRR14401804	17
SRR14401805	31
SRR14401806	25
SRR14401807	35
SRR14401808	50
SRR14401137	68
SRR14401138	51
SRR14401139	19
SRR14401140	56
SRR14401141	13
SRR14401142	57
SRR14401143	33
SRR14401144	56
SRR14401145	14
SRR14401146	46
SRR14401147	1
SRR14401148	22
SRR14401149	22
SRR14401150	54
SRR14401151	42
SRR14401152	18
SRR14401153	65
SRR14401154	19
SRR14401155	57
SRR14401156	36
SRR14401157	26
SRR14401158	39
SRR14401159	21
SRR14401160	43
SRR14401161	71
SRR14401162	19
SRR14401163	21
SRR14401164	49
SRR14401165	60
SRR14401166	34
SRR14401167	13
SRR14401168	22
SRR14401169	29
SRR14401170	21
SRR14401171	19
SRR14401172	42
SRR14401173	25
SRR14401174	42
SRR14401175	26
SRR14401176	40
SRR14401177	24
SRR14401178	21
SRR14401179	39
SRR14401180	18
SRR14401181	16
SRR14401182	24
SRR14401183	55
SRR14401184	24
SRR14401185	50
SRR14401186	56
SRR14401187	20
SRR14401188	50
SRR14401189	41
SRR14401190	24
SRR14401191	25
SRR14401192	49
SRR14401193	42
SRR14401194	13
SRR14401195	11
SRR14401196	32
SRR14401197	15
SRR14401198	20
SRR14401199	56
SRR14401200	42
SRR14401201	14
SRR14401202	19
SRR14401203	43
SRR14401204	63
SRR14401205	23
SRR14401206	30
SRR14401207	59
SRR14401208	29
SRR14401209	27
SRR14401210	52
SRR14401211	29
SRR14401212	82
SRR14401213	26
SRR14401214	8
SRR14401215	28
SRR14401216	51
SRR14401217	39
SRR14401218	35
SRR14401219	34
SRR14401220	76
SRR14401221	15
SRR14401222	40
SRR14401223	21
SRR14401224	20
SRR14401225	34
SRR14401226	37
SRR14401227	20
SRR14401228	26
SRR14401229	2
SRR14401230	29
SRR14401231	9
SRR14401232	12
SRR14401233	62
SRR14401234	42
SRR14401235	64
SRR14401236	53
SRR14401237	39
SRR14401238	55
SRR14401239	38
SRR14401240	23
SRR14401241	54
SRR14401242	35
SRR14401243	46
SRR14401244	20
SRR14401245	37
SRR14401246	76
SRR14401247	69
SRR14401248	38
SRR14401249	33
SRR14401250	18
SRR14401251	55
SRR14401252	19
SRR14401253	87
SRR14401254	53
SRR14401255	21
SRR14401256	76
SRR14401257	16
SRR14401258	21
SRR14401259	26
SRR14401260	40
SRR14401261	65
SRR14401262	16
SRR14401263	14
SRR14401264	28
SRR14401265	37
SRR14401266	47
SRR14401267	20
SRR14401268	32
SRR14401269	63
SRR14401270	30
SRR14401271	22
SRR14401272	48
SRR14401273	55
SRR14401274	33
SRR14401275	25
SRR14401276	51
SRR14401277	39
SRR14401278	41
SRR14401279	22
SRR14401280	28
SRR14401281	15
SRR14401282	49
SRR14401283	63
SRR14401284	56
SRR14401285	17
SRR14401286	29
SRR14401287	15
SRR14401288	58
SRR14401289	42
SRR14401290	30
SRR14401291	26
SRR14401292	18
SRR14401293	14
SRR14401294	4
SRR14401295	73
SRR14401296	49
SRR14401297	59
SRR14401298	52
SRR14401299	12
SRR14401300	59
SRR14401301	3
SRR14401302	55
SRR14401303	53
SRR14401304	12
SRR14401305	44
SRR14401306	45
SRR14401307	72
SRR14401308	28
SRR14401309	45
SRR14401310	17
SRR14401311	21
SRR14401312	60
SRR14401313	35
SRR14401314	78
SRR14401315	15
SRR14401316	63
SRR14401317	21
SRR14401318	71
SRR14401319	63
SRR14401320	17
SRR14401321	49
SRR14401322	28
SRR14401323	38
SRR14401324	74
SRR14401325	17
SRR14401326	43
SRR14401327	53
SRR14401328	55
SRR14401329	66
SRR14401330	19
SRR14401331	23
SRR14401332	59
SRR14401333	14
SRR14401334	36
SRR14401335	52
SRR14401336	35
SRR14401337	12
SRR14401338	58
SRR14401339	62
SRR14401340	49
SRR14401341	47
SRR14401342	28
SRR14401343	12
SRR14401344	40
SRR14401345	48
SRR14401346	0
SRR14401347	3
SRR14401348	41
SRR14401349	13
SRR14401350	20
SRR14401351	25
SRR14401352	55
SRR14401353	20
SRR14401354	71
SRR14401355	49
SRR14401356	69
SRR14401357	20
SRR14401358	42
SRR14401359	21
SRR14401360	26
SRR14401361	47
SRR14401362	44
SRR14401363	56
SRR14401364	21
SRR14401365	56
SRR14401366	13
SRR14401367	50
SRR14401368	20
SRR14401369	42
SRR14401370	52
SRR14401371	44
SRR14401372	29
SRR14401373	40
SRR14401374	74
SRR14401375	33
SRR14401376	49
SRR14401377	43
SRR14401378	24
SRR14401379	51
SRR14401380	31
SRR14401381	35
SRR14401382	46
SRR14401383	52
SRR14401384	15
SRR14401385	24
SRR14401386	16
SRR14401387	56
SRR14401388	32
SRR14401389	29
SRR14401390	39
SRR14401391	21
SRR14401392	24
SRR14401393	50
SRR14401394	35
SRR14401395	30
SRR14401396	18
SRR14401397	58
SRR14401398	44
SRR14401399	19
SRR14401400	24
SRR14401401	56
SRR14401402	44
SRR14401403	26
SRR14401404	51
SRR14401405	9
SRR14401406	29
SRR14401407	45
SRR14401408	40
SRR14401409	24
SRR14401410	39
SRR14401411	44
SRR14401412	18
SRR14401413	64
SRR14401414	73
SRR14401415	27
SRR14401416	58
SRR14401417	62
SRR14401418	46
SRR14401419	34
SRR14401420	57
SRR14401421	24
SRR14401422	20
SRR14401423	20
SRR14401424	29
SRR14401425	20
SRR14401426	21
SRR14401427	34
SRR14401428	32
SRR14401429	43
SRR14401430	47
SRR14401431	48
SRR14401432	35
SRR14401433	17
SRR14401434	17
SRR14401435	40
SRR14401436	60
SRR14401437	59
SRR14401438	12
SRR14401439	10
SRR14401440	23
SRR14401441	34
SRR14401442	31
SRR14401443	32
SRR14401444	55
SRR14401445	26
SRR14401446	26
SRR14401447	37
SRR14401448	55
SRR14401449	17
SRR14401450	50
SRR14401451	51
SRR14401452	44
SRR14401453	59
SRR14401454	4
SRR14401455	34
SRR14401456	31
SRR14401457	26
SRR14401458	19
SRR14401459	2
SRR14401460	55
SRR14401461	26
SRR14401462	59
SRR14401463	35
SRR14401464	29
SRR14401465	8
SRR14401466	22
SRR14401467	26
SRR14401468	54
SRR14401469	24
SRR14401470	11
SRR14401471	14
SRR14401472	55
SRR14400350	38
SRR14400351	63
SRR14400352	20
SRR14400353	8
SRR14400354	39
SRR14400355	61
SRR14400356	44
SRR14400357	68
SRR14400358	61
SRR14400359	26
SRR14400360	28
SRR14400361	15
SRR14400362	51
SRR14400363	5
SRR14400364	21
SRR14400365	30
SRR14400366	65
SRR14400367	16
SRR14400368	43
SRR14400369	24
SRR14400370	60
SRR14400371	11
SRR14400372	58
SRR14400373	44
SRR14400374	21
SRR14400375	8
SRR14400376	4
SRR14400377	8
SRR14400378	36
SRR14400379	19
SRR14400380	22
SRR14400381	50
SRR14400382	38
SRR14400383	15
SRR14400384	23
SRR14400385	49
SRR14400386	56
SRR14400387	20
SRR14400388	62
SRR14400389	51
SRR14400390	41
SRR14400391	12
SRR14400392	65
SRR14400393	22
SRR14400394	11
SRR14400395	56
SRR14400396	62
SRR14400397	70
SRR14400398	39
SRR14400399	50
SRR14400400	56
SRR14400401	31
SRR14400402	17
SRR14400403	7
SRR14400404	26
SRR14400405	6
SRR14400406	43
SRR14400407	4
SRR14400408	26
SRR14400409	50
SRR14400410	42
SRR14400411	39
SRR14400412	54
SRR14400413	53
SRR14400414	30
SRR14400415	48
SRR14400416	29
SRR14400417	35
SRR14400418	60
SRR14400419	7
SRR14400420	28
SRR14400421	40
SRR14400422	19
SRR14400423	27
SRR14400424	21
SRR14400425	29
SRR14400426	29
SRR14400427	47
SRR14400428	38
SRR14400429	47
SRR14400430	37
SRR14400431	11
SRR14400432	40
SRR14400433	61
SRR14400434	29
SRR14400435	48
SRR14400436	52
SRR14400437	24
SRR14400438	15
SRR14400439	18
SRR14400440	16
SRR14400441	18
SRR14400442	49
SRR14400443	2
SRR14400444	24
SRR14400445	83
SRR14400446	10
SRR14400447	43
SRR14400448	62
SRR14400449	44
SRR14400450	47
SRR14400451	23
SRR14400452	57
SRR14400453	31
SRR14400454	18
SRR14400455	37
SRR14400456	21
SRR14400457	32
SRR14400458	44
SRR14400459	18
SRR14400460	59
SRR14400461	57
SRR14400462	38
SRR14400463	21
SRR14400464	59
SRR14400465	25
SRR14400466	60
SRR14400467	32
SRR14400468	57
SRR14400469	62
SRR14400470	51
SRR14400471	31
SRR14400472	60
SRR14400473	72
SRR14400474	81
SRR14400475	52
SRR14400476	34
SRR14400477	44
SRR14400478	54
SRR14400479	12
SRR14400480	62
SRR14400481	34
SRR14400482	67
SRR14400483	34
SRR14400484	25
SRR14400485	63
SRR14400486	63
SRR14400487	55
SRR14400488	23
SRR14400489	23
SRR14400490	38
SRR14400491	30
SRR14400492	19
SRR14400493	34
SRR14400494	46
SRR14400495	32
SRR14400496	32
SRR14400497	61
SRR14400498	15
SRR14400499	41
SRR14400500	14
SRR14400501	44
SRR14400502	12
SRR14400503	42
SRR14400504	35
SRR14400505	36
SRR14400506	24
SRR14400507	67
SRR14400508	56
SRR14400509	67
SRR14400510	60
SRR14400511	51
SRR14400512	53
SRR14400513	29
SRR14400514	25
SRR14400515	42
SRR14400516	40
SRR14400517	36
SRR14400518	43
SRR14400519	65
SRR14400520	17
SRR14400521	19
SRR14400522	54
SRR14400523	62
SRR14400524	64
SRR14400126	40
SRR14400127	44
SRR14400128	62
SRR14400129	10
SRR14400130	39
SRR14400131	46
SRR14400132	41
SRR14400133	37
SRR14400134	39
SRR14400135	19
SRR14400136	46
SRR14400137	17
SRR14400138	59
SRR14400139	24
SRR14400140	51
SRR14400141	19
SRR14400142	68
SRR14400143	16
SRR14400144	53
SRR14400145	49
SRR14400146	25
SRR14400147	61
SRR14400148	57
SRR14400149	50
SRR14400150	37
SRR14400151	38
SRR14400152	16
SRR14400153	44
SRR14400154	55
SRR14400155	29
SRR14400156	31
SRR14400157	22
SRR14400158	21
SRR14400159	12
SRR14400160	32
SRR14400161	53
SRR14400162	39
SRR14400163	36
SRR14400164	23
SRR14400165	47
SRR14400166	15
SRR14400167	52
SRR14400168	12
SRR14400169	21
SRR14400170	50
SRR14400171	20
SRR14400172	39
SRR14400173	31
SRR14400174	2
SRR14400175	43
SRR14400176	15
SRR14400177	19
SRR14400178	4
SRR14400179	30
SRR14400180	12
SRR14400181	6
SRR14400182	15
SRR14400183	10
SRR14400184	16
SRR14400185	35
SRR14400186	56
SRR14400187	58
SRR14400188	30
SRR14400189	35
SRR14400190	18
SRR14400191	22
SRR14400192	70
SRR14400193	15
SRR14400194	60
SRR14400195	14
SRR14400196	38
SRR14400197	34
SRR14400198	74
SRR14400199	16
SRR14400200	37
SRR14400201	71
SRR14400202	14
SRR14400203	29
SRR14400204	37
SRR14400205	58
SRR14400206	55
SRR14400207	47
SRR14400208	55
SRR14400209	13
SRR14400210	55
SRR14400211	50
SRR14400212	63
SRR14400213	35
SRR14400214	58
SRR14400215	31
SRR14400216	60
SRR14400217	25
SRR14400218	26
SRR14400219	39
SRR14400220	61
SRR14400221	67
SRR14400222	27
SRR14400223	41
SRR14400224	51
SRR14400225	56
SRR14400226	63
SRR14400227	56
SRR14400228	18
SRR14400229	21
SRR14400230	51
SRR14400231	28
SRR14400232	20
SRR14400233	71
SRR14400234	31
SRR14400235	12
SRR14400236	41
SRR14400237	40
SRR14400238	61
SRR14400239	59
SRR14400240	19
SRR14400241	21
SRR14400242	29
SRR14400243	40
SRR14400244	42
SRR14400245	15
SRR14400246	44
SRR14400247	67
SRR14400248	7
SRR14400249	26
SRR14400250	53
SRR14400251	25
SRR14400252	52
SRR14400253	74
SRR14400254	82
SRR14400255	3
SRR14400256	19
SRR14400257	55
SRR14400258	60
SRR14400259	87
SRR14400260	60
SRR14400261	47
SRR14400262	92
SRR14400263	18
SRR14400264	54
SRR14400265	30
SRR14400266	30
SRR14400267	51
SRR14400268	30
SRR14400269	43
SRR14400270	29
SRR14400271	21
SRR14400272	50
SRR14400273	59
SRR14400274	30
SRR14400275	59
SRR14400276	52
SRR14400277	56
SRR14400278	68
SRR14400279	18
SRR14400280	12
SRR14400281	52
SRR14400282	48
SRR14400283	44
SRR14400284	31
SRR14400285	40
SRR14400286	57
SRR14400287	63
SRR14400288	25
SRR14400289	36
SRR14400290	48
SRR14400291	17
SRR14400292	51
SRR14400293	36
SRR14400294	26
SRR14400295	29
SRR14400296	70
SRR14400297	48
SRR14400298	73
SRR14400299	17
SRR14400300	25
SRR14400301	81
SRR14400302	36
SRR14400303	51
SRR14400304	74
SRR14400305	26
SRR14400306	17
SRR14400307	39
SRR14400308	20
SRR14400309	18
SRR14400310	28
SRR14400311	26
SRR14400312	33
SRR14400313	31
SRR14400314	64
SRR14400315	28
SRR14399790	43
SRR14399791	67
SRR14399792	14
SRR14399793	49
SRR14399794	34
SRR14399795	66
SRR14399796	24
SRR14399797	26
SRR14399798	48
SRR14399799	28
SRR14399800	18
SRR14399801	34
SRR14399802	33
SRR14399803	44
SRR14399804	21
SRR14399805	59
SRR14399806	24
SRR14399807	21
SRR14399808	39
SRR14399809	24
SRR14399810	13
SRR14399811	29
SRR14399812	42
SRR14399813	45
SRR14399814	24
SRR14399815	29
SRR14399816	88
SRR14399817	10
SRR14399818	56
SRR14399819	25
SRR14399820	56
SRR14399821	36
SRR14399822	30
SRR14399823	54
SRR14399824	31
SRR14399825	24
SRR14399826	9
SRR14399827	46
SRR14399828	29
SRR14399829	14
SRR14399830	56
SRR14399831	15
SRR14399832	49
SRR14399833	64
SRR14399834	18
SRR14399835	21
SRR14399836	46
SRR14399837	68
SRR14399838	4
SRR14399839	58
SRR14399840	18
SRR14399841	59
SRR14399842	27
SRR14399843	34
SRR14399844	22
SRR14399845	54
SRR14399846	2
SRR14399847	30
SRR14399848	51
SRR14399849	14
SRR14399850	47
SRR14399851	41
SRR14399852	21
SRR14399853	40
SRR14399854	53
SRR14399855	56
SRR14399856	42
SRR14399857	32
SRR14399858	61
SRR14399859	13
SRR14399860	18
SRR14399861	25
SRR14399862	52
SRR14399863	54
SRR14399864	28
SRR14399865	61
SRR14399866	35
SRR14399867	33
SRR14399868	14
SRR14399869	46
SRR14399870	22
SRR14399871	31
SRR14399872	52
SRR14399873	21
SRR14399874	2
SRR14399875	12
SRR14399876	26
SRR14399877	36
SRR14399878	35
SRR14399879	63
SRR14399880	59
SRR14399881	39
SRR14399882	27
SRR14399883	24
SRR14399884	71
SRR14399885	23
SRR14399886	24
SRR14399887	45
SRR14399888	56
SRR14399889	52
SRR14399890	59
SRR14399891	55
SRR14399892	41
SRR14399893	10
SRR14399894	31
SRR14399895	39
SRR14399896	48
SRR14399897	35
SRR14399898	57
SRR14399899	14
SRR14399900	48
SRR14399901	9
SRR14399902	59
SRR14399903	51
SRR14399904	53
SRR14399905	50
SRR14399906	49
SRR14399907	20
SRR14399908	17
SRR14399909	48
SRR14399910	29
SRR14399911	17
SRR14399912	32
SRR14399913	25
SRR14399914	6
SRR14399915	37
SRR14399916	43
SRR14399917	33
SRR14399918	4
SRR14399919	31
SRR14399920	10
SRR14399921	23
SRR14399922	0
SRR14399923	41
SRR14399924	50
SRR14399925	69
SRR14399926	55
SRR14399927	72
SRR14399928	75
SRR14399929	47
SRR14399930	20
SRR14399931	15
SRR14399932	61
SRR14399933	49
SRR14399934	15
SRR14399935	23
SRR14399936	18
SRR14399937	50
SRR14399938	27
SRR14399939	44
SRR14399940	54
SRR14399941	54
SRR14399942	55
SRR14399943	29
SRR14399944	30
SRR14399945	56
SRR14399946	34
SRR14399947	19
SRR14399948	24
SRR14399949	45
SRR14399950	55
SRR14399951	33
SRR14399952	49
SRR14399953	16
SRR14399954	8
SRR14399955	62
SRR14399956	48
SRR14399957	26
SRR14399958	33
SRR14399959	24
SRR14399960	4
SRR14399961	56
SRR14399962	61
SRR14399963	21
SRR14399964	23
SRR14399965	76
SRR14399966	14
SRR14399967	67
SRR14399968	23
SRR14399969	60
SRR14399970	40
SRR14399971	2
SRR14399972	36
SRR14399973	9
SRR14399974	31
SRR14399975	14
SRR14399976	61
SRR14399977	31
SRR14399978	50
SRR14399979	32
SRR14399980	26
SRR14399981	20
SRR14399982	25
SRR14399983	55
SRR14399984	77
SRR14399985	52
SRR14399986	24
SRR14399987	46
SRR14399988	45
SRR14399989	2
SRR14399990	42
SRR14399991	36
SRR14399992	31
SRR14399993	19
SRR14399994	58
SRR14399995	57
SRR14399996	11
SRR14399997	60
SRR14399998	17
SRR14399999	58
SRR14400000	37
SRR14400001	10
SRR14400002	5
SRR14400003	35
SRR14400004	32
SRR14400005	61
SRR14400006	28
SRR14400007	42
SRR14400008	26
SRR14400009	61
SRR14400010	24
SRR14400011	59
SRR14400012	81
SRR14400013	18
SRR14400014	28
SRR14400015	76
SRR14400016	56
SRR14400017	52
SRR14400018	18
SRR14400019	39
SRR14400020	22
SRR14400021	38
SRR14400022	52
SRR14400023	37
SRR14400024	70
SRR14400025	19
SRR14400026	49
SRR14400027	15
SRR14400028	15
SRR14400029	47
SRR14400030	39
SRR14400031	23
SRR14400032	23
SRR14400033	26
SRR14400034	55
SRR14400035	27
SRR14400036	1
SRR14400037	40
SRR14400038	68
SRR14400039	18
SRR14400040	12
SRR14400041	23
SRR14400042	52
SRR14400043	25
SRR14400044	47
SRR14400045	18
SRR14400046	19
SRR14400047	44
SRR14400048	17
SRR14400049	26
SRR14400050	23
SRR14400051	41
SRR14400052	53
SRR14400053	78
SRR14400054	28
SRR14400055	23
SRR14400056	45
SRR14400057	23
SRR14400058	60
SRR14400059	23
SRR14400060	53
SRR14400061	35
SRR14400062	25
SRR14400063	40
SRR14400064	36
SRR14400065	29
SRR14400066	77
SRR14400067	48
SRR14400068	61
SRR14400069	2
SRR14400070	27
SRR14400071	21
SRR14400072	20
SRR14400073	39
SRR14400074	55
SRR14400075	4
SRR14400076	62
SRR14400077	61
SRR14400078	58
SRR14400079	50
SRR14400080	52
SRR14400081	32
SRR14400082	27
SRR14400083	60
SRR14400084	19
SRR14400085	69
SRR14400086	65
SRR14400087	22
SRR14400088	50
SRR14400089	59
SRR14400090	36
SRR14400091	53
SRR14400092	19
SRR14400093	22
SRR14400094	40
SRR14400095	5
SRR14400096	34
SRR14400097	38
SRR14400098	32
SRR14400099	9
SRR14400100	44
SRR14400101	26
SRR14400102	42
SRR14400103	35
SRR14400104	56
SRR14400105	25
SRR14400106	34
SRR14400107	54
SRR14400108	49
SRR14400109	58
SRR14400110	55
SRR14400111	29
SRR14400112	18
SRR14400113	13
SRR14400114	41
SRR14400115	12
SRR14400116	3
SRR14400117	3
SRR14400118	14
SRR14400119	66
SRR14400120	46
SRR14400121	41
SRR14400122	33
SRR14400123	64
SRR14400124	40
SRR14400125	30
SRR14399442	33
SRR14399443	63
SRR14399444	55
SRR14399445	42
SRR14399446	28
SRR14399447	56
SRR14399448	39
SRR14399449	48
SRR14399450	20
SRR14399451	15
SRR14399452	25
SRR14399453	45
SRR14399454	60
SRR14399455	60
SRR14399456	13
SRR14399457	49
SRR14399458	20
SRR14399459	21
SRR14399460	33
SRR14399461	34
SRR14399462	53
SRR14399463	22
SRR14399464	43
SRR14399465	36
SRR14399466	0
SRR14399467	26
SRR14399468	37
SRR14399469	41
SRR14399470	40
SRR14399471	27
SRR14399472	39
SRR14399473	28
SRR14399474	21
SRR14399475	4
SRR14399476	44
SRR14399477	39
SRR14399478	32
SRR14399479	59
SRR14399480	68
SRR14399481	40
SRR14399482	38
SRR14399483	49
SRR14399484	63
SRR14399485	23
SRR14399486	42
SRR14399487	66
SRR14399488	34
SRR14399489	1
SRR14399490	24
SRR14399491	52
SRR14399492	39
SRR14399493	15
SRR14399494	50
SRR14399495	27
SRR14399496	43
SRR14399497	13
SRR14399498	61
SRR14399499	76
SRR14399500	31
SRR14399501	11
SRR14399502	24
SRR14399503	24
SRR14399504	20
SRR14399505	47
SRR14399506	3
SRR14399507	91
SRR14399508	42
SRR14399509	54
SRR14399510	43
SRR14399511	38
SRR14399512	30
SRR14399513	62
SRR14399514	19
SRR14399515	39
SRR14399516	61
SRR14399517	17
SRR14399518	23
SRR14399519	25
SRR14399520	38
SRR14399521	50
SRR14399522	22
SRR14399523	60
SRR14399524	53
SRR14399525	48
SRR14399526	19
SRR14399527	29
SRR14399528	63
SRR14399529	27
SRR14399530	45
SRR14399531	0
SRR14399532	25
SRR14399533	43
SRR14399534	48
SRR14399535	40
SRR14399536	60
SRR14399537	39
SRR14399538	17
SRR14399539	15
SRR14399540	26
SRR14399541	36
SRR14399542	40
SRR14399543	21
SRR14399544	21
SRR14399545	50
SRR14399546	41
SRR14399547	29
SRR14399548	13
SRR14399549	38
SRR14399550	38
SRR14399551	26
SRR14399552	63
SRR14399553	44
SRR14399554	52
SRR14399555	26
SRR14399556	39
SRR14399557	38
SRR14399558	92
SRR14399559	63
SRR14399560	56
SRR14399561	65
SRR14399562	20
SRR14399563	24
SRR14399564	57
SRR14399565	47
SRR14399566	96
SRR14399567	23
SRR14399568	23
SRR14399569	8
SRR14399570	43
SRR14399571	31
SRR14399572	45
SRR14399573	28
SRR14399574	58
SRR14399575	41
SRR14399576	54
SRR14399577	47
SRR14399578	26
SRR14399579	34
SRR14399580	60
SRR14399581	33
SRR14399582	31
SRR14399583	34
SRR14399584	25
SRR14399585	46
SRR14399586	56
SRR14399587	32
SRR14399588	33
SRR14399589	38
SRR14399590	50
SRR14399591	17
SRR14399592	18
SRR14399593	21
SRR14399594	12
SRR14399595	61
SRR14399596	22
SRR14399597	37
SRR14399598	32
SRR14399599	17
SRR14399600	4
SRR14399601	15
SRR14399602	48
SRR14399603	32
SRR14399604	30
SRR14399605	10
SRR14399606	65
SRR14399607	47
SRR14399608	36
SRR14399609	16
SRR14399610	56
SRR14399611	26
SRR14399612	40
SRR14399613	21
SRR14399614	46
SRR14399615	29
SRR14399616	58
SRR14399617	31
SRR14399618	31
SRR14399619	59
SRR14399620	24
SRR14399621	29
SRR14399622	38
SRR14399623	54
SRR14399624	23
SRR14399625	25
SRR14399626	29
SRR14399627	69
SRR14399628	32
SRR14399629	25
SRR14399630	21
SRR14399631	55
SRR14399632	25
SRR14399633	32
SRR14399634	57
SRR14399635	47
SRR14399636	31
SRR14399637	44
SRR14399638	45
SRR14399639	39
SRR14399640	19
SRR14399641	64
SRR14399642	64
SRR14399643	46
SRR14399644	56
SRR14399645	37
SRR14399646	21
SRR14399647	42
SRR14399648	18
SRR14399649	0
SRR14399650	42
SRR14399651	29
SRR14399652	15
SRR14399653	19
SRR14399654	30
SRR14399655	71
SRR14399656	53
SRR14399657	21
SRR14399658	5
SRR14399659	36
SRR14399660	38
SRR14399661	28
SRR14399662	13
SRR14399663	21
SRR14399664	31
SRR14399665	39
SRR14399666	15
SRR14399667	46
SRR14399668	34
SRR14399669	24
SRR14399670	45
SRR14399671	60
SRR14399672	17
SRR14399673	31
SRR14399674	26
SRR14399675	45
SRR14399676	29
SRR14399677	18
SRR14399678	18
SRR14399679	46
SRR14399680	12
SRR14399681	15
SRR14399682	41
SRR14399683	25
SRR14399684	48
SRR14399685	47
SRR14399686	37
SRR14399687	34
SRR14399688	60
SRR14399689	28
SRR14399690	44
SRR14399691	22
SRR14399692	70
SRR14399693	34
SRR14399694	16
SRR14399695	55
SRR14399696	37
SRR14399697	57
SRR14399698	50
SRR14399699	1
SRR14399700	50
SRR14399701	35
SRR14399702	85
SRR14399703	33
SRR14399704	57
SRR14399705	58
SRR14399706	41
SRR14399707	14
SRR14399708	56
SRR14399709	30
SRR14399710	48
SRR14399711	59
SRR14399712	38
SRR14399713	49
SRR14399714	70
SRR14399715	37
SRR14399716	9
SRR14399717	51
SRR14399718	56
